openalex_id,via,title,year,doi,doc_type,methodology,geography,thesis,theme_1_score,theme_1_justification,theme_2_score,theme_2_justification,theme_3_score,theme_3_justification,theme_4_score,theme_4_justification,dual_use_explicit,dual_use_direction,dual_use_structural,key_quotes,policy_relevance,text_truncated,notes
https://openalex.org/W4308722091,Kitchin 2014:forward,Policing the poor through space: The fil rouge from criminal cartography to geospatial predictive policing,2022,10.35295/osls.iisl/0000-0000-0000-1360,journal_article,theoretical,global,"Contemporary predictive policing perpetuates historical political and epistemic dictates linking crime to poverty and space, undermining the distinction between place-based and person-based predictions.",0,"Not addressed. The paper does not discuss dual-use, technology transfer, or the economic properties of software/data enabling transfer between civilian and military domains.",2,"Substantive engagement with epistemic authority of crime mapping, citing critical cartography and the idea that maps are not neutral (Lacoste). Discusses how predictive policing naturalizes assumptions and creates accountability gaps, but focus is on historical continuity rather than algorithmic opacity.",0,Not addressed. The paper does not conceptualize the city as a programmable machinic system or discuss modulation/ambient algorithmic control.,0,"Not addressed. No discussion of spatial destruction, domicide, urban warfare, or weaponization of civilian infrastructure.",no,neither,no,"I argue that contemporary predictive mapping basically perpetuates the political and epistemic dictates which have historically framed the conceptualisation of crime in relation to space. || the application of algorithmic technologies to the domain of security is not in itself an epistemological break with past modalities. || the most visible discontinuities in the trajectory from the Cartographic school to the situational theories consist in the progressive dilution of the normative specificity of crime... Nevertheless, two major points ensure a fundamental epistemic continuity... First, the basic explanatory pattern is a rational action model uninterruptedly secured to the socio-economic deficit paradigm... Secondly, the aetiology of crime... is supported by a persisting ontologisation of crime which resorts to naturalistic metaphors.",Calls for centering critique on the political meaning of crime predictability rather than technical fixes; no specific policy recommendations.,False,"Full journal article, not truncated."
https://openalex.org/W4366281359,Kitchin 2014:forward,Making Crime Visible in the Digital Age: The Ethnomethods of Data Policing,2023,10.1007/s10612-023-09683-y,journal_article,empirical_qualitative,"Washington D.C. metropolitan area, USA","Examines how police officers use ethnomethodological practices to interpret GPS location data, bridging interpretative gaps between decontextualized data and criminal activity.",1,"Tangential mention: The paper discusses how GPS location data (an information good) is used in policing, but does not explicitly address dual-use or technology transfer between civilian and military domains. It mentions data sharing and interoperability in passing (e.g., crossmatching telephone data against burglaries), but this is not a central theme.",2,"Substantive engagement: The paper extensively discusses how police officers construct epistemic authority through data interpretation, the opacity of data-driven practices (e.g., 'data holes'), and the need to combine big data with thick data. It addresses the constructed nature of algorithmic 'truth' and the democratic deficit in data policing, though not explicitly using the term 'black-boxing'.",1,"Tangential mention: The paper discusses CompStat as a management system for crime analysis and real-time data use, but does not conceptualize the city as a programmable system or engage with continuous modulation of urban populations. It focuses on individual suspect tracking rather than population-level algorithmic governance.",0,"Not addressed: The paper does not discuss spatial destruction, domicide, urbicide, weaponisation of civilian infrastructure, home unmaking, or vertical sovereignty. It focuses on police surveillance and data interpretation, not on spatial violence or military urbanism.",no,neither,no,"The telephone data for us was useful because we knew that we were barking up at the right tree. Because with the telephone data we can see where people are going, we can see when people are sleeping, when they wake up, all this kind of information that are useful for us, and we could track his movement over a long-extended period of time. || It is commonly known that the police are expert in finding people and that they have developed an exquisite technology involving special facilities and procedures of sleuthing. It is less well appreciated that all this technology builds upon those socially structured features of everyday life that render persons findable in the first place (Bittner, 1967: 706; emphasis added). || The social world that the police deal with does not come pre-coded or neatly packaged and self-assigned as coming under the transgression of one particular law or type of incident. (Benson, 1993: 89).","The paper suggests that data-driven policing requires interpretive work and that officers must balance suspicion with legal admissibility, implying policy should focus on transparency and accountability in data use, but no explicit recommendations are made.",False,Full text available; no truncation issues.
https://openalex.org/W4213050418,Kitchin 2014:forward,Pre-Crime Prediction: does It Have Value? Is It Inherently Racist?,2022,10.4018/IJSSMET.298672,journal_article,theoretical,"United States, also China, UK","Predictive algorithms in policing have value but carry risks of bias, error, and infringement of rights; they should be used cautiously with human oversight.",0,Not addressed. The paper discusses predictive policing but does not engage with dual-use properties or technology transfer between civilian and military domains.,2,"Substantive engagement: discusses algorithmic opacity ('black-box conundrum'), bias, the epistemic authority of data-driven systems, and the idea that algorithms are 'opinions embedded in code' (O'Neil). Also addresses feedback loops and racial bias.",1,"Tangential mention: discusses predictive policing as a mode of governance through data analysis (hot spots, risk scores), but does not frame it as machinic modulation or smart city governance. Focus is on justice system rather than urban modulation.",0,"Not addressed. No discussion of spatial destruction, urbicide, home unmaking, or weaponisation of urban infrastructure.",no,neither,no,"O'Neil (2016, 2017), a mathematician and data scientist, insisted that algorithms were nothing more than opinions embedded in code. || Transparency was problematic because deep learning algorithms continually updated their pattern-finding function autonomously to reach the point where human programmers and/or analysts were unable to understand exactly how the final outcome was reached (i.e., the 'black-box conundrum') (O'Donnell, 2019, p. 546). || Lum and Isaac (2016) found PredPol dispatched police more often to minority neighborhoods and concluded that the PredPol algorithm tended to target Blacks at two times the rate of Whites. This disparate outcome was a consequence of a 'pernicious feedback loop' (O'Neil, 2016, p. 87).","Recommends caution, transparency, accountability, and human rights protections; suggests using predictive tools for social services rather than purely punitive measures; notes need for long-term data collection (20 years) for policy assessment.",False,"Journal article, complete text. Focuses on predictive policing in the US, with brief mentions of China and UK. Does not address urban dual-use or spatial destruction themes."
https://openalex.org/W4396916739,Kitchin 2014:forward,THE EFFECT OF BIG DATA ANALYTICS ON PREDICTIVE POLICING:THE MEDIATION ROLE OF CRISIS MANAGEMENT,2024,10.24857/rgsa.v18n2-119,journal_article,empirical_quantitative,UAE (Dubai),"Big data analytics significantly enhances predictive policing, with crisis management acting as a mediator in this relationship within Dubai police.",0,"Not addressed. The paper does not discuss dual-use, technology transfer, or repurposing of civilian tech for military/security domains. It focuses solely on law enforcement applications.",1,"Tangential mention. The paper acknowledges bias in big data and algorithms (e.g., 'biased information that produced misleading... affecting fairness') but does not engage with epistemic authority, black-boxing, or democratic deficit. No discussion of surveillance as knowledge production.",2,"Substantive engagement. The paper discusses predictive policing as a data-driven approach to modulate police deployment and anticipate crime, describing the city as a programmable system. It references 'big data analytics' and 'predictive policing' as modes of governance, but does not use Deleuzian or control-society terminology.",0,"Not addressed. No discussion of spatial destruction, domicide, weaponisation of infrastructure, or urban warfare. The paper is about crime prevention and crisis management, not spatial violence.",no,neither,no,"Predictive policing relies on computer algorithms to see patterns, predict the occurrence of future events based on large quantities of data, and aims to carefully target police presence to the necessary minimum to achieve desired results (Carrie and James, 2017, p.7). || Big data analytics is a process of collecting, aggregating, examining, and exploiting massive volumes of data from disparate and autonomous resources in order to identify patterns and other useful information for better managerial decisions (Sun, 2015). || The use of big data analytics provides excellent resources for achieving this goal, but is it enough to prevent or reduce the effect of crisis. Various studies have previously validated the use of big data analytics in policing, but with the mediation role of crisis management the performance of police will be enhance and can predict not only crimes but also crisis before it happens.","The study recommends integrating big data analytics into police operations to enhance predictive policing and crisis management, with practical guidelines for UAE police forces. It also notes the need to balance technology use with privacy and ethical considerations.",False,"The paper is a standard applied management study with a quantitative empirical approach. It does not engage with critical perspectives on dual-use or algorithmic governance. The reference to Kitchin (2014) is used only for defining big data, not for its dual-use implications."
https://openalex.org/W3093686523,Kitchin 2014:forward,Our Incriminating Lives,2023,,book_chapter,empirical_qualitative,"Los Angeles, USA","Dragnet surveillance through Palantir and ALPRs enables suspicionless, programmatic data collection that reifies racial inequality and expands police power beyond traditional criminal justice institutions.",2,"Substantive engagement: Chapter describes data platform (Palantir) integrating civilian and police databases (e.g., LexisNexis, utility bills, foreclosure data) for law enforcement, and discusses 'function creep' and institutional data integration (pp. 39-41, 53-54). Also notes ability to purchase consumer data ('Other stuff, shopping data. You can buy it'). Explicitly addresses repurposing of non-police data for crime control.",2,"Substantive engagement: Discusses algorithmic opacity through Palantir's black-boxing (false positives, 'I don’t know' p.39). Addresses epistemic authority of data (assumption of infallible state, p.54). Mentions data doubles (p.54) and how 'institutional data imperative' bypasses consent ('consent is anachronistic', p.54). Notes how queries become proxies for suspiciousness (pp.48-49).",2,Substantive engagement: Describes shift from query-based to alert-based continuous monitoring (pp.45-47). Discusses real-time geofencing and automated alerts (pp.46-47). Conceptualizes the city as a programmable field through ALPR and Palantir. Addresses automated decision-support systems and population-level analytics.,0,"Not addressed: No discussion of spatial destruction, domicide, urbicide, home unmaking, or weaponization of infrastructure for targeting. The chapter focuses on surveillance and policing, not military urbanism or spatial collapse.",tangential,civil_to_military,tangential,"The proliferation of digitized records makes it possible to merge data from previously separate institutional sources into an integrated, structural system... This integration facilitates one of the most transformative features of the big data landscape: the creep of criminal justice surveillance into other, non–criminal justice institutions. Function creep—the phenomenon of data originally collected for one purpose being used for another—contributes to a substantial increase in the data used by police. || Mass surveillance is not the 'natural' result of mass digitization. Instead, what we allow to proliferate and become the objects of massive data collection efforts are choices that reflect the social and political positions of the subjects and subject matter that we feel comfortable surveilling. || Digitized policing is different from traditional policing methods in a number of ways: the proliferation of automatic alert systems and shifts from query-based to alert-based systems makes it possible to systematically surveil ever larger groups of people; individuals with no direct police contact are now included in law enforcement systems, effectively lowering the threshold for inclusion in police databases; and institutional data systems are integrated, such that police now collect and use information gleaned from institutions that are typically not associated with crime control.",Calls for resisting technological determinism; notes that mass surveillance is a political choice not an inevitability; implicitly argues for greater oversight and restrictions on data integration and function creep.,False,"Chapter from an edited volume (Predict and Surveil). Text appears complete. Dual-use is addressed only tangentially (function creep of civilian data into policing), not explicitly as military-civilian dual-use."
https://openalex.org/W3093987593,Kitchin 2014:forward,Directed Surveillance,,,book_chapter,empirical_qualitative,"Los Angeles, USA","Examines how predictive policing technologies in the LAPD create feedback loops of surveillance, reinforce social inequalities, and obscure bias through quantified risk scores.",1,"Tangential mention of military roots: 'battle rhythm', 'soft targets (originally a military term)', and PredPol cofounder with military grant funding. No sustained argument about dual-use or technology transfer.",2,"Substantive engagement with algorithmic opacity (proprietary PredPol algorithm), epistemic authority of data ('just math' hiding bias), and how FI cards produce knowledge. Discusses feedback loops and constructed nature of risk scores.",2,"Dedicated sections on predictive policing as a mode of governance: real-time data, automated alerts, dosage, stratified surveillance, and continuous modulation of patrol resources. Conceptualizes city as programmable through data.",0,"Not addressed. No discussion of spatial destruction, domicide, urbicide, or weaponization of urban infrastructure.",tangential,military_to_civil,no,"Predictive policing simply refers to analytic techniques used by law enforcement to forecast potential criminal activity. || The point system may ultimately serve to prevent individuals already in the criminal justice system from being further drawn into the surveillance net, while obscuring the role of police practices in shaping risk scores. || By relying on data, rather than human interpretation, of crime patterns, one supervisor believed he could use predictive policing to allocate his resources more efficiently.","Highlights how predictive policing can reinforce racial and spatial inequalities, and calls for scrutiny of algorithmic decision-making in policing. Notes legal compliance mechanisms and feedback loops that obscure bias.",False,Chapter 4 from the book 'Predict and Surveil' (likely by Sarah Brayne). Text appears complete for the chapter.
https://openalex.org/W4311911447,Kitchin 2014:forward,Smart City Technologies: A Political Economy Introduction to Their Governance Challenges,2022,10.1093/oxfordhb/9780197579329.013.48,book_chapter,theoretical,global,"Smart city technologies pose governance challenges related to inequality, discrimination, and surveillance, shaped by political economy factors like institutions, market, and ideology.",1,"Tangential mention of repurposing civilian tech for surveillance (smart streetlights used by police) and data integration (Palantir), but no explicit discussion of dual-use or information good properties.",2,"Substantive engagement with algorithmic opacity, bias, and the constructed nature of data; discusses surveillance as knowledge production and democratic deficit.",2,"Discusses smart city as a mode of governance, continuous data collection, predictive policing, real-time operation centers, and algorithmic sorting of urban populations.",0,"Not addressed; no discussion of spatial destruction, domicide, urbicide, or weaponization of civilian infrastructure for targeting.",tangential,civil_to_military,tangential,"Smart city technologies ... can entrench inequality and discrimination patterns in cities’ fabric and turn cities into surveillance complexes. || The risk of enhancing surveillance through tools that are not meant for surveillance in the first place refers to the fact that even when certain digital technologies are not meant to surveil citizens, they may hold the capabilities to do so. || The chapter showed that even though digital technologies deployed in the city context hold the promise of making all sorts of processes, planning, and services more efficient, seamless, and quick, they can also entrench discrimination, inequality, and surveillance in a city’s fabric, and these effects cannot be easily displaced from the social and institutional contexts in which they operate.","Discusses local surveillance ordinances, EU AI Act, and suggests political economy analysis can identify points of intervention for oversight and accountability.",False,Chapter in edited volume; text complete.
https://openalex.org/W3094225859,Kitchin 2014:forward,Police Pushback: When the Watcher Becomes the Watched,2017,,book_chapter,empirical_qualitative,"Los Angeles, USA","Examines police officers' resistance to being surveilled by technologies repurposed from civilian surveillance, revealing power dynamics and function creep in big data policing.",2,"Substantive engagement with dual-use through function creep: technologies introduced for crime reduction (e.g., AVLs, DICVs, TEAMS II) are repurposed to surveil officers. Also discusses data sharing asymmetry between local and federal agencies. Does not address economic properties of information goods.",2,"Dedicated section on 'Opacity Impedes Buy-In' discusses algorithmic secrecy, lack of transparency, and how officers dismiss algorithms as 'witchcraft' or 'voodoo science'. Also touches on devaluation of experiential knowledge, but not explicitly on epistemic authority or democratic deficit.",2,"Discusses predictive policing (PredPol), location-based boxes, real-time data analytics, and automated flags (TEAMS II) as modes of continuous modulation of officer behavior. Focuses on managerial control rather than city-wide modulation, but engages substantially with algorithmic governance of police work.",0,"Not addressed. No discussion of spatial destruction, urbicide, home unmaking, or military urbanism.",yes,neither,no,"Surveillance is fundamentally relational. The extent to which it is an exercise of power depends on the organizational contexts in which it is deployed, and how people feel about it depends on where they are in the organizational hierarchy. || Predictive algorithms are opaque, shrouded in 'algorithmic secrecy'. || The most vehement opposition was to function creep and quantified assessment when technologies and data originally designed for one purpose—such as risk management or crime reduction—were used for another, namely managerial assessment of job performance.","Implications for transparency, data governance, and the need for clear metrics to evaluate data collection practices; highlights tensions between risk management and performance evaluation.",False,Chapter from 'Predict and Surveil' by Sarah Brayne; based on ethnographic fieldwork with LAPD. Text is complete.
https://openalex.org/W3093926333,Kitchin 2014:forward,"Coding Inequality: How the Use of Big Data Reduces, Obscures, and Amplifies Inequalities",2019,,book_chapter,empirical_qualitative,"United States (Los Angeles, New York, Oakland)","Big data policing amplifies and obscures inequality through biased training data, feedback loops, secondary surveillance networks, and system avoidance, despite potential for accountability.",2,"Substantive engagement with dual-use potential: discusses repurposing civilian data tools (AVLs, Palantir) for police accountability, and civilian surveillance tools being used to monitor police. However, focus is on police-civilian rather than military-civilian transfer. Explicitly mentions data as 'capital' and transactional, but not specifically on near-zero marginal cost.",2,"Substantive engagement with algorithmic opacity: discusses 'black box algorithms' (p. 105), trade secrecy of predictive policing algorithms (p. 117), and hidden feedback loops (p. 107-109). Addresses epistemic authority via 'aura of objectivity' (p. 100) and 'patina of objectivity' (p. 109). Mentions bias in training data and human discretion.",2,"Substantive engagement with modulation: discusses predictive policing as continuous modulation of urban populations (points system, place-based algorithms), automated decision-making (TEAMS II, heuristic scores), and real-time tracking (AVLs, ALPRs). Engages with 'smart city' governance via data-driven policing.",1,"Tangential mention: discusses spatial inequality via neighborhood-level predictive policing (p. 108-109) and 'net widening' but not spatial destruction, domicide, or urbicide. No discussion of military urbanism or home unmaking.",tangential,civil_to_military,tangential,"Rather than eliminating human discretion, big data is a form of capital, both a social product and a social resource. For that reason alone, big data cannot possibly obviate inequality: like other forms of capital, it is transactional, some people and groups have more of it than others, and it can be extracted from already disadvantaged populations. || Human judgment is hidden in the black box under a patina of objectivity. || When new technology is overlaid onto an old organizational structure, long-standing problems shape themselves to the contours of the new technology.","Recommends transparency, community engagement, accountability from tech companies, ongoing validation of algorithms, and using big data to target services not just punishment.",False,Chapter from edited volume 'Predict and Surveil'; focuses on policing inequality in US cities; no explicit military dual-use discussion.
https://openalex.org/W3094137648,Kitchin 2014:forward,The Public History and Private Future of Police Data,2021,,book_chapter,empirical_qualitative,"United States (Los Angeles, California)",Traces the history of data-driven policing and argues that the current era is defined by unprecedented private sector involvement and military-to-police technology transfer.,2,"Substantive engagement with dual-use: discusses military-to-police transfer of technologies (e.g., counterinsurgency tools, PredPol funded by Army Research Office), private sector data brokering, and function creep. Explicitly notes that software vendors demonstrate military applications to police to create demand.",1,"Tangential mention: discusses data as social product, not objective; mentions algorithmic opacity briefly (trade secrecy of data brokers); addresses data's role in legitimating policing and bypassing accountability, but not a central focus.",1,"Tangential: discusses predictive policing, COMPSTAT, and data-driven management as modes of governance, but does not deeply theorize the city as a programmable system or continuous modulation.",0,"Not addressed: no discussion of spatial destruction, domicide, urbicide, or weaponization of urban space.",yes,military_to_civil,tangential,"He wanted, he said, to learn about technology to help 'catch bad guys in my city,' and the real innovations weren't being developed by law enforcement, but by tech startups and national defense. He'd come to DC to see whether there were any new counterinsurgency technologies that might be used in his department. || Tracing the corporate lineage of police surveillance technologies and the creep of military and corporate interests and practices into local law enforcement's daily operations is crucial for understanding the practice and institution of policing today. || The tendency for data or systems initially used for one purpose to be used for another, often unintended or unanticipated purpose, is known as 'function creep' and is a fundamental component of the big data landscape.","Discusses implications of private sector involvement in policing, including reduced transparency and circumvention of privacy laws; notes that purchasing data from brokers can bypass constitutional protections.",False,Book chapter from 'Predict and Surveil' by Sarah Brayne. Text is complete.
https://openalex.org/W3094168498,Kitchin 2014:forward,"Predict and Surveil: Data, Discretion, and the Future of Policing",2021,,book_chapter,empirical_qualitative,"United States (Los Angeles, California)","Big data policing is fundamentally social, not objective, and its use in the LAPD amplifies inequality and displaces discretion to less visible parts of the process.",2,"Substantive engagement with dual-use: discusses migration of defense technologies (Palantir, originally for counterinsurgency in Iraq/Afghanistan) to local policing (p. 7). Also mentions private vendors and proprietary algorithms lowering accountability (p. 5). However, does not deeply theorize the structural properties of software/data that enable this transfer.",2,"Substantive engagement with epistemic authority and black-boxing: discusses how algorithms are not objective but shaped by social contexts (p. 4-5), private vendors hiding behind trade secrecy (p. 5), and 'techwashing' inequality (p. 6). Also addresses how data is positioned as an antidote to bias but obscures social processes (p. 6).",1,"Tangential mention: discusses predictive policing (PredPol) and real-time crime analysis centers (RACR) as modes of algorithmic governance (p. 8-9), and the shift from reactive to predictive policing (p. 14). But does not deeply theorize the city as a programmable system or continuous modulation.",0,"Not addressed: no discussion of spatial destruction, domicide, urbicide, home unmaking, or urban warfare.",yes,military_to_civil,tangential,"As I attended surveillance industry conferences and talked with individuals working in state, federal, and local law enforcement agencies, I learned that these agencies were starting to purchase licenses for analytic platforms originally designed for counterinsurgency efforts in Iraq and Afghanistan. One platform stood out early in my research—a platform designed by Palantir Technologies. || Private vendors can hide behind trade secrecy and nondisclosure agreements, ultimately circumventing typical public-sector transparency requirements and lowering the accountability of the police by making it harder for scholars to study, regulators to regulate, and activists to mobilize for or against specific practices. || The potential of big data is widely celebrated. Proponents argue it is more objective and can eliminate inequality by stripping discretion from biased front-line actors. But when we actually look at big data on the ground, we see that the use of big data does not replace discretion, but rather displaces discretionary power to earlier, less visible (and less accountable) parts of the policing process.","Calls for curbing institutions' craving for data and offers guidelines for academics, lawmakers, and community groups to promote efficiency, fairness, and accountability in criminal justice reform (p. 16).",False,This is the introduction and first chapter of a book. The text is complete for this chapter. The book is a case study of the LAPD's use of big data and surveillance technologies.
https://openalex.org/W4283333272,Kitchin 2014:forward,Decision,2022,10.1093/oso/9780192859624.003.0003,book_chapter,theoretical,"Chicago, USA","Algorithmic decisions are mundane, unexceptional partitions of abstract feature spaces based on calculations of distance, which produce and proliferate differences in urban governance.",1,"Tangential mention of dual-use through military funding for PredPol (counterinsurgency model) and CivicScape founder moving to Department of Defense, but no sustained engagement with dual-use as a structural property of information goods.",2,"Substantive engagement with algorithmic opacity, black-boxing, and epistemic authority (e.g., 'black box society', debates on bias and discrimination, transparency limitations), though not the central argument.",2,"Substantive engagement with algorithmic governance of urban space through predictive policing, continuous re-partitioning of feature spaces, and hotspots as interventionist tools; discusses city as programmable through data.",0,"Not addressed; no discussion of spatial destruction, domicide, home unmaking, or urban warfare.",tangential,both,no,"Algorithms shape not only what we see, how we are taught, how books are written, how party manifestos are put together, but also what urban areas are policed, who is surveilled, and even who might be targeted by drones. || We propose to understand how heterogeneous algorithmic decisions are constitutive of another element of algorithmic reason and the government of difference. To do so, we 'follow' a predictive policing algorithm in order to unpack its decisions as distributed workflows and unexceptional data transformations. || PredPol had built on Pentagon funding for its co-founder Brantingham to develop a counterinsurgency model forecasting casualties in Iraq.","Discusses accountability tools (principles, audits, certification, ethics boards) for algorithmic decision-making; critiques transparency as insufficient without infrastructure and expertise for effective use.",False,Chapter 2 of 'Algorithmic Reason' by Claudia Aradau and Tobias Blanke. Focuses on predictive policing case study (CivicScape) and theoretical engagement with Günther Anders. Dual-use is mentioned briefly but not central.
https://openalex.org/W4319600763,Kitchin 2014:forward,"Making space with data: Data politics, statistics and urban governance in Denmark",2020,,journal_article,case_study,Denmark,"Danish census data practices are central to spatialising and governing marginalised urban areas as 'ghettos', performing state authority and enabling top-down interventions.",0,"Not addressed. The paper focuses on state use of census data for urban governance without any discussion of dual-use, technology transfer, or repurposing between civilian and military domains.",2,"Substantive engagement. The paper discusses how data practices perform images of verticality and encompassment, establishing state and municipal authority. It addresses how data are used to make areas knowable and governable, and explores contestation over data validity, revealing epistemic politics.",1,"Tangential mention. The paper discusses data-driven monitoring systems and the ghetto list as tools for classifying and intervening in urban areas, but does not conceptualize the city as a machinic assemblage or engage with continuous modulation in a Deleuzian sense.",1,"Tangential mention. The paper notes that areas on the ghetto list may be converted from non-profit to private housing, leading to displacement of residents, but this is not a central theme. No discussion of urbicide, military urbanism, or vertical sovereignty.",no,neither,no,"In this article we engage with the contemporary data moment by exploring how particular data practices–– consisting of census data and statistics––have become embroiled in the making of urban space and governance in Denmark. || The use of census data by government to produce the ghetto list and by municipalities to monitor these areas performs an image of state, or municipal, vertical encompassment. || The data practices we have described are a crucial part of how the state, regions, and even local municipalities construct themselves as authorities over marginalised areas.","The paper critiques the use of census data for the ghetto list, which has consequences including forced displacement of residents through housing conversion policies. It highlights the need for accountability and the political nature of data practices in urban governance.",False,Full text available. No truncation issues.
https://openalex.org/W4323358955,Kitchin 2014:forward,Caged by Data: Exposing the Politics of Facial Recognition Through Zach Blas’s Face Cages,2023,10.5117/9789463722971_ch08,book_chapter,theoretical,global,Artistic interventions like Face Cages defamiliarize facial recognition to expose its violent reduction of identity and activate feminist critiques of biometric datafication.,1,"Tangential mention: The chapter discusses the repurposing of biometric data from civilian to security contexts (e.g., border control) and the structural failure of facial recognition systems, but does not explicitly engage with dual-use or technology transfer as a central concept.",2,"Substantive engagement: The chapter extensively discusses algorithmic opacity (black-boxing), the epistemic authority of data-driven systems (e.g., 'objective' facial recognition), and the constructed nature of algorithmic 'truth' (e.g., bias, misrecognition). It also addresses surveillance as a knowledge-producing function.",1,"Tangential mention: The chapter discusses the city as a site of biometric surveillance and datafication, but does not focus on continuous modulation or algorithmic governance of urban populations. The smart city is not addressed.",1,"Tangential mention: The chapter discusses the violent reduction of identity and embodiment through biometric capture, and references colonialist and racist histories of anthropometric measurement, but does not address spatial destruction, urbicide, or home unmaking.",no,neither,no,"The project exposes how biometric capta are not 'already out there' but rather need to be scanned and turned into digital code in order to be meaningful for the biometric apparatus. || Face Cages' violent aesthetic of the metal bars pressing into facial skin makes the violence implicit in biometric capta and capture visible and allows us to draw connections between current forms of biometric capture and the technologies' colonialist and racist histories. || Through the defamiliarizing image of the materialized biometric mask, Face Cages invites critical reflection on how we conceive of biometric data.",None,False,"Text is a book chapter from an edited volume. The chapter focuses on artistic critique of facial recognition, not on urban governance or dual-use. Scores reflect the limited relevance to the SLR themes."
https://openalex.org/W4410155453,Kitchin 2014:forward,Framing southern data-driven urban governance into data justice,2026,10.1080/07352166.2025.2492698,journal_article,empirical_mixed,Brazil (Rio de Janeiro),"Data-driven urban governance via Rio's 1746 CiRM system perpetuates socio-spatial injustices and fails to address structural inequalities, as revealed by a data justice framework.",0,Not addressed. The paper discusses technology transfer from New York City's 311 system but does not engage with dual-use between civilian and military/security domains. No mention of military or security applications of urban tech.,2,"Substantive engagement. The paper discusses algorithmic opacity, data bias, lack of transparency, and the constructed nature of data-driven 'truth'. It cites Kitchin and Pasquale on epistemic authority and black-boxing. Dedicated sections on procedural justice and how data shapes reality (e.g., 'data is not a neutral representation of reality but rather the product of a selective process that constructs particular versions of the world').",2,"Substantive engagement. The paper conceptualizes the smart city as a mode of governance, discusses continuous modulation through service requests, dashboards, and performance management. It references 'algorithmic governmentality' and depoliticization of governance. However, the central argument is data justice, not machinic city theory.",0,"Not addressed. The paper discusses socio-spatial inequalities and uneven development but does not address spatial destruction, domicide, urbicide, home unmaking, or the weaponization of civilian infrastructure. No mention of military urbanism, vertical sovereignty, or Forensic Architecture.",no,neither,no,"data is not a neutral representation of reality but rather the product of a selective process that constructs particular versions of the world || the system has a limited capacity to democratize urban governance in Rio de Janeiro. While it facilitates the communication between citizens and the City Hall, it falls short in influencing long-term urban planning, fostering the inclusion of marginalized groups, and addressing underlying social structures. || the instrumentalization of data in Rio must be understood as part of an urban management culture, politically and symbolically embodied in the figure of Mayor Eduardo Paes, which prioritizes efficiency, the rationalization of public services, and results-oriented practices.","The paper argues that data-driven urban governance systems must be evaluated through a data justice lens that addresses structural inequalities, not just efficiency. It calls for an integrated social justice agenda that connects data justice to struggles for urban reform and the right to the city, and warns against privatization and entrepreneurial urbanism.",False,Full text provided. No truncation. The paper does not discuss dual-use in the civilian-military sense; its focus is on data justice within civilian urban governance.
https://openalex.org/W2039141277,Weizman 2007:forward,Surveillance and violence from afar: The politics of drones and liminal security-scapes,2011,,journal_article,theoretical,"global (Afghanistan, Iraq, Pakistan, US-Mexico border, US cities)","Drones as surveillance and military devices reveal violent articulations of US imperialism, dehumanization of targets, and the insidious application of militarized systems to domestic territories.",2,"Substantive engagement with dual-use: the paper explicitly discusses the movement of military drone technology to civilian spheres (border control, urban policing) and the symbiotic relationship between war on crime and war on terror. Dedicated section 'Policing migrants, drugs, and citizens' addresses this transfer.",2,"Substantive engagement with epistemic authority and black-boxing: the paper critiques the 'drone stare' as abstracting people from contexts, reducing variation, and imposing homogenizing categories. Discusses the 'cosmic view' and the fantasy of objective knowledge, and the dehumanizing translation of bodies into targets.",1,"Tangential mention: the paper discusses drones in urban areas for policing and monitoring, and the extension of surveillance networks, but does not deeply engage with the city as a machinic assemblage or continuous modulation. Focus is more on the technology itself.",2,"Substantive engagement with spatial violence: the paper discusses drone strikes causing civilian casualties, the 'risk-transfer war', vertical sovereignty (citing Weizman), and the transformation of spaces into liminal security-scapes. However, it does not focus on spatial destruction or home unmaking as a central theme.",yes,military_to_civil,tangential,"Within the current political and cultural milieu, this particular movement of military technology to civilian spheres reveals a symbiotic relationship between the war on crime and war on terror. || The drone stare is a type of surveillance that abstracts people from contexts, thereby reducing variation, difference, and noise that may impede action or introduce moral ambiguity. || In the case of drone surveillance in combat settings, the exclusionary politics of omniscient vision not only harm ethnic and cultural others with great prejudice, but they also instigate an additional violence of radically homogenizing local difference, lumping together innocent civilians with enemy combatants, women and children with wanted terrorist leaders.",Warns against the erosion of civil liberties and the militarization of domestic spaces through drone surveillance; highlights the danger that existing legal protections and rights will be vitiated.,False,
